,t,x,vx,y,vy,theta,alpha
232,59.18637975308863,59.18637975308863,5.22226605865288,-646.0923192431505,-113.42778946194946,0.06601650297210465,0.0
233,59.44751906532983,59.44751906532983,5.223306432497782,-651.7759658329101,-113.91807416113937,0.06603397163841675,0.0
234,59.708710396487724,59.708710396487724,5.224346815301891,-657.484126662521,-114.40835905572405,0.06605141383062661,0.0
235,59.96995374700746,59.96995374700746,5.225387206952507,-663.2168017417113,-114.89864414403735,0.06606882979326441,0.0
236,60.231249117328574,60.231249117328574,5.226427607338826,-668.9739910801261,-115.38892942443434,0.0660862197677386,0.0
237,60.49259650788512,60.49259650788512,5.227468016351898,-674.755694687329,-115.87921489529091,0.06610358399238869,0.0
238,60.753995919105755,60.753995919105755,5.22850843388459,-680.5619125728027,-116.36950055500347,0.06612092270253692,0.0
239,61.01544735141382,61.01544735141382,5.229548859831551,-686.3926447459505,-116.85978640198856,0.06613823613053883,0.0
240,61.27695080522742,61.27695080522742,5.230589294089171,-692.2478912160967,-117.35007243468252,0.06615552450583281,0.0
241,61.538506280959545,61.538506280959545,5.231629736555545,-698.1276519924882,-117.8403586515412,0.0661727880549886,0.0
242,61.80011377901812,61.80011377901812,5.232670187130442,-704.0319270842948,-118.33064505103958,0.06619002700175476,0.0
243,62.06177329980609,62.06177329980609,5.233710645715268,-709.9607165006109,-118.82093163167154,0.06620724156710528,0.0
244,62.32348484372153,62.32348484372153,5.23475111221303,-715.914020250456,-119.31121839194945,0.06622443196928506,0.0
245,62.585248411157686,62.585248411157686,5.235791586528309,-721.8918383427755,-119.80150533040393,0.06624159842385458,0.0
246,62.84706400250309,62.84706400250309,5.236832068567225,-727.8941707864418,-120.29179244558354,0.06625874114373367,0.0
247,63.1089316181416,63.1089316181416,5.237872558237406,-733.9210175902554,-120.78207973605448,0.06627586033924435,0.0
248,63.3708512584525,63.3708512584525,5.2389130554479575,-739.9723787629451,-121.27236720040032,0.06629295621815276,0.0
249,63.63282292381057,63.63282292381057,5.239953560109436,-746.04825431317,-121.76265483722173,0.06631002898571038,0.0
250,63.89484661458616,63.89484661458616,5.240994072133815,-752.148644249519,-122.25294264513616,0.06632707884469433,0.0
251,64.15692233114522,64.15692233114522,5.242034591434462,-758.2735485805124,-122.74323062277762,0.06634410599544684,0.0
252,64.41905007384945,64.41905007384945,5.243075117926107,-764.4229673146029,-123.23351876879639,0.06636111063591403,0.0
253,64.68122984305629,64.68122984305629,5.24411565152482,-770.596900460176,-123.72380708185878,0.06637809296168387,0.0
254,64.94346163911901,64.94346163911901,5.245156192147978,-776.7953480255509,-124.21409556064688,0.0663950531660234,0.0
255,65.2057454623868,65.2057454623868,5.246196739714248,-783.0183100189811,-124.70438420385828,0.06641199143991522,0.0
256,65.46808131320482,65.46808131320482,5.247237294143555,-789.2657864486556,-125.19467301020588,0.06642890797209325,0.0
257,65.73046919191422,65.73046919191422,5.2482778553570615,-795.5377773226994,-125.68496197841759,0.06644580294907783,0.0
258,65.9929090988523,65.9929090988523,5.249318423277141,-801.8342826491742,-126.17525110723615,0.06646267655521013,0.0
259,66.25540103435245,66.25540103435245,5.250358997827358,-808.1553024360791,-126.66554039541887,0.06647952897268584,0.0
260,66.51794499874428,66.51794499874428,5.251399578932442,-814.5008366913517,-127.15582984173743,0.06649636038158833,0.0
261,66.7805409923537,66.7805409923537,5.252440166518267,-820.8708854228682,-127.64611944497761,0.06651317095992106,0.0
262,67.04318901550292,67.04318901550292,5.253480760511829,-827.2654486384448,-128.13640920393917,0.06652996088363937,0.0
263,67.3058890685105,67.3058890685105,5.254521360841228,-833.6845263458378,-128.62669911743552,0.06654673032668183,0.0
264,67.56864115169147,67.56864115169147,5.255561967435639,-840.1281185527444,-129.1169891842936,0.06656347946100076,0.0
265,67.83144526535732,67.83144526535732,5.256602580225303,-846.5962252668038,-129.60727940335363,0.06658020845659234,0.0
266,68.0943014098161,68.0943014098161,5.257643199141498,-853.0888464955973,-130.09756977346896,0.06659691748152609,0.0
267,68.35720958537244,68.35720958537244,5.258683824116523,-859.6059822466493,-130.5878602935058,0.06661360670197385,0.0
268,68.62016979232762,68.62016979232762,5.25972445508368,-866.1476325274278,-131.07815096234307,0.06663027628223811,0.0
269,68.88318203097958,68.88318203097958,5.260765091977254,-872.7137973453451,-131.56844177887226,0.06664692638477995,0.0
270,69.14624630162304,69.14624630162304,5.261805734732497,-879.3044767077583,-132.05873274199712,0.06666355717024634,0.0
271,69.40936260454946,69.40936260454946,5.262846383285605,-885.91967062197,-132.54902385063357,0.06668016879749704,0.0
272,69.67253094004717,69.67253094004717,5.263887037573707,-892.559379095229,-133.03931510370955,0.06669676142363092,0.0
273,69.93575130840136,69.93575130840136,5.264927697534846,-899.2236021347306,-133.52960650016476,0.06671333520401183,0.0
274,70.19902370989418,70.19902370989418,5.265968363107961,-905.9123397476177,-134.01989803895052,0.06672989029229406,0.0
275,70.4623481448047,70.4623481448047,5.26700903423287,-912.6255919409806,-134.51018971902963,0.06674642684044721,0.0
276,70.72572461340901,70.72572461340901,5.268049710850257,-919.3633587218584,-135.00048153937612,0.0667629449987807,0.0
277,70.98915311598029,70.98915311598029,5.269090392901656,-926.125640097239,-135.49077349897522,0.06677944491596784,0.0
278,71.25263365278879,71.25263365278879,5.270131080329434,-932.91243607406,-135.98106559682307,0.06679592673906941,0.0
279,71.5161662241019,71.5161662241019,5.271171773076777,-939.7237466592089,-136.47135783192667,0.06681239061355684,0.0
280,71.77975083018418,71.77975083018418,5.272212471087675,-946.5595718595239,-136.96165020330363,0.06682883668333504,0.0
281,72.04338747129746,72.04338747129746,5.2732531743069115,-953.4199116817942,-137.45194270998206,0.0668452650907647,0.0
282,72.30707614770077,72.30707614770077,5.274293882680043,-960.3047661327611,-137.94223535100045,0.0668616759766843,0.0
283,72.57081685965046,72.57081685965046,5.275334596153389,-967.2141352191175,-138.4325281254075,0.06687806948043168,0.0
284,72.83460960740022,72.83460960740022,5.27637531467402,-974.1480189475093,-138.9228210322619,0.06689444573986525,0.0
285,73.09845439120112,73.09845439120112,5.277416038189743,-981.1064173245356,-139.4131140706324,0.06691080489138482,0.0
286,73.3623512113016,73.3623512113016,5.278456766649086,-988.0893303567492,-139.90340723959739,0.06692714706995205,0.0
287,73.62630006794758,73.62630006794758,5.279497500001291,-995.0967580506568,-140.39370053824499,0.06694347240911058,0.0
288,73.89030096138245,73.89030096138245,5.280538238196297,-1002.12870041272,-140.8839939656728,0.06695978104100576,0.0
289,74.15435389184711,74.15435389184711,5.2815789811847305,-1009.1851574493555,-141.37428752098782,0.06697607309640412,0.0
290,74.41845885958,74.41845885958,5.282619728917891,-1016.2661291669356,-141.8645812033063,0.06699234870471237,0.0
291,74.68261586481717,74.68261586481717,5.283660481347743,-1023.3716155717883,-142.35487501175356,0.06700860799399623,0.0
292,74.94682490779226,74.94682490779226,5.284701238426905,-1030.5016166701987,-142.845168945464,0.06702485109099882,0.0
293,75.21108598873657,75.21108598873657,5.285742000108632,-1037.6561324684083,-143.33546300358086,0.06704107812115878,0.0
294,75.47539910787907,75.47539910787907,5.286782766346813,-1044.8351629726162,-143.8257571852561,0.06705728920862812,0.0
295,75.73976426544644,75.73976426544644,5.287823537095956,-1052.0387081889794,-144.31605148965036,0.06707348447628964,0.0
296,76.0041814616631,76.0041814616631,5.2888643123111745,-1059.2667681236128,-144.8063459159328,0.06708966404577422,0.0
297,76.26865069675125,76.26865069675125,5.289905091948186,-1066.5193427825905,-145.29664046328097,0.06710582803747772,0.0
298,76.53317197093088,76.53317197093088,5.290945875963295,-1073.796432171945,-145.7869351308807,0.06712197657057757,0.0
299,76.79774528441982,76.79774528441982,5.2919866643133835,-1081.0980362976693,-146.27722991792598,0.06713810976304921,0.0
